name.length,age
24,19.11841205
30,19.137577
22,19.70978782
21,19.816564
34,19.69883641
18,19.78644764
16,19.77002053
28,19.86584531
30,19.03901437
18,19.41683778
26,20.09582478
26,19.46338125
29,19.74264203
26,19.65776865
28,19.00342231
21,19.15126626
28,19.73716632
26,20.23819302
29,18.91033539
23,18.83367556
22,20.06570842
21,20.49828884
31,19.06913073
26,19.37850787
27,18.39561944
27,19.27173169
20,18.98699521
22,20.15058179
21,20.46817248
26,19.08281999
26,19.79739904
20,19.67419576
19,20.30663929
18,20.15879535
18,19.1156742
24,20.46543463
23,19.16495551
22,18.05065024
21,18.30253251
20,19.75359343
21,20.03559206
22,20.29842574
17,19.11019849
30,20.42984257
19,19.91786448
27,19.50992471
24,18.80903491
15,19.84941821
22,19.15674196
19,19.55920602
17,19.20328542
21,19.45790554
26,19.26899384
19,19.88501027
22,20.23271732
30,19.18959617
25,20.0054757
30,19.05817933
19,18.92676249
24,19.09103354
27,20.68172485
20,19.15674196
23,19.8110883
26,20.11772758
19,19.6386037
20,19.52361396
20,19.92881588
21,20.55304586
27,22.70499658
19,20.81040383
30,19.75359343
31,23.23613963
17,19.69609856
22,19.38945927
25,19.92607803
20,20.862423
22,18.86105407
22,19.8384668
27,19.9835729
24,20.39151266
20,19.89048597
15,19.6550308
25,20.21629021
19,19.90417522
26,19.95071869
23,19.27994524
29,19.76454483
20,19.06913073
26,19.99726215
21,20.21629021
24,19.34839151
23,20.3394935
26,19.01711157
23,18.71868583
31,18.13278576
28,19.4825462
22,19.43600274
23,20.18617385
27,18.68856947
22,18.89117043
18,19.23613963
21,19.14031485
25,19.70978782
22,19.26351814
23,19.38672142
23,18.46680356
31,20.79671458
19,19.59753593
20,20.10951403
22,19.17043121
22,19.07460643
26,19.42505133
23,19.87953457
20,19.96167009
22,19.62217659
26,19.137577
20,18.4421629
24,19.43874059
28,19.63039014
25,20.15879535
28,19.27173169
28,19.19233402
21,20.09582478
24,19.30732375
27,20.56673511
19,19.52087611
20,20.49281314
20,18.98425736
19,18.32169747
20,20.19712526
25,19.1266256
18,19.8275154
23,18.92402464
27,20.03559206
22,19.35386721
26,20.61601643
25,19.52635181
22,19.22518823
15,19.85215606
22,19.4880219
30,20.77481177
26,19.89322382
25,19.63039014
26,19.85489391
30,19.49897331
20,20.91170431
17,20.20533881
20,19.80835044
26,18.14373717
24,20.56125941
22,20.78576318
25,20.48459959
27,19.52908966
22,23.19507187
27,19.06913073
24,20.79123888
23,19.61670089
22,19.69062286
25,18.23408624
18,19.32648871
27,19.50718686
23,19.4825462
25,20.09856263
23,19.4770705
18,21.34976044
23,20.45722108
23,19.85763176
28,20.21902806
20,19.12388775
25,19.06913073
27,19.80013689
25,19.26078029
26,18.63655031
19,20.88706366
26,19.31827515
25,19.77275838
24,19.58932238
22,19.6495551
21,20.40246407
21,19.30732375
21,19.8275154
27,20.13689254
25,19.54551677
21,20.10403833
19,18.19028063
24,18.86652977
22,19.39219713
23,19.36208077
24,20.14510609
24,19.90417522
16,19.46064339
19,19.56741958
36,19.65229295
16,19.28542094
23,19.64134155
20,20.41615332
23,18.98425736
16,19.53182752
25,19.95893224
17,18.93771389
17,19.55646817
31,19.65776865
23,20.07118412
26,19.78644764
20,18.74606434
26,20.25735797
15,20.32580424
19,19.36208077
26,20.09582478
27,19.36481862
26,19.36481862
23,20.13141684
20,19.15674196
16,19.21423682
29,18.04243669
31,20.10677618
18,20.7063655
27,19.85763176
19,19.37029432
27,19.66324435
28,19.1211499
17,19.65229295
26,19.75085558
33,18.70773443
21,20.15879535
21,18.87748118
27,19.40041068
23,20.25462012
9,19.12388775
17,18.08898015
27,20.41341547
24,19.72073922
28,19.75085558
17,19.91238877
27,19.59479808
19,20.18069815
18,19.78097194
28,19.40862423
17,21.26762491
23,19.8384668
28,19.6550308
24,19.80561259
24,19.00889802
19,18.9596167
17,20.65160849
27,19.12388775
28,21.42094456
19,19.75359343
16,18.89117043
24,19.93702943
28,19.90691307
20,19.16769336
21,21.11704312
25,19.80013689
25,19.89596167
18,20.53935661
18,18.26146475
19,19.96988364
27,24.57768652
22,19.65776865
21,20.96372348
22,19.44421629
22,19.45516769
18,20.27652293
25,21.58247775
23,18.16563997
21,19.54825462
19,18.84462697
24,19.50171116
23,19.57563313
24,19.71526352
21,20.13415469
23,19.62765229
21,19.40862423
21,18.29158111
18,18.52703628
27,19.8220397
19,19.88501027
21,20.49555099
24,20.0109514
25,18.84736482
19,19.35386721
24,19.59479808
23,20.1670089
26,20.44900753
26,20.40520192
27,19.23613963
23,19.38672142
19,19.79466119
24,19.17316906
34,19.31279945
19,20.58590007
19,19.23066393
27,20.39151266
28,19.10746064
20,17.8973306
16,19.00342231
22,19.52635181
20,20.09582478
17,19.46064339
24,19.88501027
18,19.96440794
28,20.55578371
23,19.97262149
32,19.84394251
19,19.11019849
29,19.25804244
25,18.92950034
15,19.80013689
26,19.91238877
32,18.52703628
21,20.21081451
29,20.72826831
25,19.2881588
23,20.26830938
26,17.94113621
26,19.24982888
25,19.54551677
22,19.62765229
17,19.23887748
19,19.87953457
27,18.6091718
18,18.65571526
19,18.18754278
20,19.80561259
26,18.88021903
24,19.52087611
23,20.07392197
23,19.09924709
19,18.91033539
23,19.75633128
22,20.29568789
18,20.31211499
18,19.21697467
26,20.59958932
20,20.19712526
18,20.04380561
27,19.03627652
25,20.61875428
26,20.23545517
20,20.38329911
24,20.43531828
21,19.6386037
24,19.39767283
28,19.38124572
26,19.06091718
21,20.02737851
28,19.18959617
32,19.16495551
19,19.4661191
24,20.27378508
21,19.67693361
23,25.37166324
20,20.24914442
19,20.12046543
24,19.08281999
22,19.88501027
28,18.57631759
22,19.73716632
22,19.40314853
25,20.07939767
24,19.03901437
33,20.73921971
16,19.36755647
23,19.45790554
17,18.88569473
22,19.137577
16,19.76180698
27,18.96783025
21,19.62765229
29,19.2936345
29,20.32580424
25,20.18069815
18,18.7980835
24,20.69815195
29,18.92128679
26,18.29431896
20,18.67214237
25,19.41683778
28,19.78097194
20,19.73716632
22,19.73716632
20,20.23545517
26,19.98631075
19,20.05749487
18,20.12594114
21,20.37782341
19,19.44147844
22,19.49623546
21,20.02464066
18,19.87679671
33,19.01437372
18,19.4661191
17,19.57015743
28,20.50102669
16,20.69267625
23,19.65776865
24,19.96988364
29,19.44695414
21,21.35249829
15,20.89253936
26,19.60848734
25,18.63107461
30,20.73921971
20,20.49007529
20,20.81587953
18,23.08281999
20,19.52087611
19,19.25804244
25,18.88843258
23,18.35181383
20,20.25735797
24,19.19780972
29,20.40793977
21,19.52635181
20,18.71594798
29,20.25188227
23,20.98836413
24,20.93086927
21,19.52087611
16,19.17590691
23,18.770705
32,18.70225873
21,19.78370979
25,20.19712526
25,23.87132101
27,18.86379192
25,22.14373717
29,20.31211499
27,21.24572211
25,22.97604381
27,19.04449008
25,20.14236824
18,18.96783025
27,19.55099247
31,19.60574949
26,20.6844627
20,19.02806297
23,19.49075975
18,20.23271732
26,19.06365503
21,19.61670089
24,20.09308693
20,20.19712526
14,19.72347707
26,19.71800137
18,18.31348392
22,19.17043121
23,19.35934292
20,19.40041068
27,20.09856263
19,19.72895277
23,19.19233402
31,19.74264203
17,19.56468172
29,17.99863107
20,20.04654346
20,19.64134155
26,19.79739904
22,18.54620123
25,19.55099247
23,19.35112936
24,20.55030801
24,18.52156057
21,19.65229295
25,18.88843258
23,19.70704997
25,18.0971937
17,20.37508556
19,20.01916496
27,19.51540041
26,20.24093087
23,19.20054757
16,19.49623546
19,20.02190281
18,19.42778919
22,19.87953457
23,19.06091718
27,20.13141684
26,19.93702943
21,19.79192334
32,19.816564
17,19.321013
22,19.4880219
21,20
30,20.74469541
24,20.19712526
20,20.07392197
23,18.40930869
21,19.37577002
25,19.63312799
18,19.06639288
27,18.39288159
27,18.12183436
22,18.73237509
19,18.90759754
26,18.84736482
17,20.21081451
21,19.37303217
32,18.52429843
20,19.78918549
30,19.00342231
27,19.42778919
20,19.22792608
18,19.64134155
26,19.28542094
21,19.99178645
25,21.5797399
23,22.67761807
18,19.21697467
22,19.23066393
21,19.74811773
27,17.90006845
26,20.01916496
24,19.01163587
19,19.95071869
27,19.04996578
17,21.63449692
28,20.60506502
23,20.8788501
18,19.67419576
30,19.89596167
27,19.11841205
29,19.15400411
25,18.32991102
18,19.6495551
29,19.3045859
21,19.19233402
20,18.57905544
20,19.19780972
22,19.61670089
22,19.75359343
27,20.1615332
21,19.1156742
26,21.36071184
20,20.14236824
24,20.89801506
28,19.50171116
21,20.1779603
18,19.93976728
26,18.66119097
17,19.49075975
21,19.31279945
24,19.31279945
27,19.9945243
17,19.90965092
25,20.3559206
22,19.86584531
22,19.6605065
25,20.72826831
27,19.73990418
27,19.50992471
19,20.02737851
21,18.88843258
16,19.75359343
24,20.8843258
23,19.43052704
24,19.94250513
19,21.66461328
18,22.13278576
20,20.60506502
23,20.65708419
24,19.94250513
23,20.40246407
21,19.87405886
17,19.91512663
19,19.05817933
29,19.05270363
26,20.02737851
22,19.76728268
19,21.40999316
19,19.137577
17,20.25462012
23,18.91307324
25,19.28268309
27,22.61738535
27,21.42642026
24,19.39767283
25,20.47912389
29,19.84668036
16,17.88364134
25,20.32306639
22,19.07734428
20,19.53730322
22,19.04996578
32,18.98151951
18,19.8329911
27,19.71800137
20,19.40314853
24,19.02532512
22,20.10403833
19,19.80287474
26,18.954141
29,19.25530459
20,20.0054757
23,18.98973306
22,19.15400411
21,19.6495551
18,18.87200548
17,20.12046543
16,19.17864476
21,20.15879535
19,18.93771389
21,18.80355921
20,20.21081451
23,19.52908966
26,18.98425736
19,17.89459274
19,20.53935661
22,18.16290212
24,20.82683094
25,19.2881588
19,19.11019849
17,19.6386037
25,19.99178645
30,20.29842574
23,19.86858316
28,19.06091718
17,19.33196441
31,19.3100616
24,19.07186858
25,18.26694045
27,19.25256674
27,19.42778919
25,19.47980835
15,19.03353867
22,18.5982204
21,18.11909651
20,20.53935661
28,19.49897331
26,20.00821355
21,19.40588638
29,20.80219028
15,19.86858316
24,18.73237509
24,18.82272416
18,19.94250513
27,19.45790554
28,19.24982888
17,19.09924709
20,19.91238877
24,19.50718686
18,19.56741958
26,19.43600274
25,19.57563313
19,19.10198494
27,19.47980835
22,21.2347707
22,19.70978782
19,19.8384668
24,17.96303901
20,19.46338125
23,19.16221766
22,18.31622177
25,19.43326489
21,18.48049281
29,19.32648871
24,20.34770705
23,19.92881588
20,19.40588638
25,19.07460643
28,19.3155373
22,20.58863792
27,19.97535934
25,18.97878166
12,19.66324435
25,18.72416153
25,21.86447639
18,22.48870637
19,20.97741273
28,18.45311431
16,19.80287474
27,19.42505133
26,19.71526352
22,19.34017796
26,19.23066393
28,19.02806297
27,19.97262149
16,18.91854894
27,18.93497604
28,19.62765229
28,19.05270363
31,19.11841205
23,17.97125257
20,17.96303901
19,19.55099247
18,20.30663929
19,19.77823409
26,19.25804244
21,18.86926762
24,19.84120465
27,19.39767283
21,19.76180698
27,19.50718686
22,19.20876112
22,19.59479808
27,19.00616016
25,19.36208077
24,19.90965092
30,20.55852156
20,18.98151951
24,22.37371663
18,19.45242984
30,19.31279945
29,19.60301164
18,19.58932238
25,21.43189596
23,18.69678303
24,19.14852841
14,19.79192334
31,19.77275838
30,19.39767283
21,21.64818617
26,19.4934976
21,19.37303217
21,19.81382615
26,19.38398357
25,20.65982204
23,19.44147844
24,19.55099247
23,19.54277892
22,19.81382615
11,19.42505133
21,19.25530459
23,20.45995893
27,19.30184805
26,21.45653662
27,19.96167009
25,19.65776865
24,19.88774812
24,18.29705681
28,19.13483915
25,19.57563313
16,19.07186858
21,19.54825462
26,19.60848734
22,18.6201232
25,18.66666667
25,19.61943874
20,19.74264203
27,19.57563313
18,19.95893224
23,19.01437372
19,19.27720739
25,21.24845996
27,19.16495551
22,37.28405202
19,18.7652293
27,19.49623546
30,22.75701574
21,19.44969199
22,19.67693361
22,19.26899384
21,21.2238193
17,19.75359343
21,19.62217659
29,19.27720739
21,20.03285421
26,20.05749487
28,20.1615332
24,18.13278576
18,18.38193018
25,17.95482546
19,20.15879535
27,18.37097878
14,19.29637235
29,19.80835044
27,19.62765229
24,19.79739904
24,19.73716632
30,19.56741958
29,19.90691307
21,19.27446954
20,19.2936345
22,19.33744011
19,19.33196441
19,19.92607803
32,19.10746064
20,20.47091034
22,20.65982204
24,20.12867899
30,20.5229295
24,18.93223819
16,20.81314168
25,19.87679671
21,20.48186174
23,20.42162902
27,19.38398357
20,20.00821355
22,19.40588638
19,19.81382615
29,21.65092402
27,18.46954141
24,19.70978782
28,19.83025325
25,18.37371663
18,18.40657084
26,19.60848734
21,19.31827515
26,20.11772758
20,19.4715948
17,19.33196441
18,19.19507187
29,19.00889802
27,18.91581109
22,21.30321697
24,20.7118412
20,20.72005476
20,19.56468172
22,18.86652977
22,20.86516085
18,21.12799452
19,19.55099247
25,19.40588638
22,19.17590691
21,19.2991102
29,20
19,20.38603696
16,19.92060233
19,20.68720055
25,19.50171116
23,19.9835729
26,18.58726899
26,19.53456537
25,19.60301164
21,19.08281999
17,19.94250513
20,20.08213552
20,19.80835044
30,20.08487337
22,19.31279945
23,19.75085558
20,18.56262834
25,19.75633128
23,19.57015743
24,19.70157426
29,18.2477755
25,18.770705
26,19.17864476
27,18.88843258
25,19.2991102
25,19.41683778
21,19.54825462
17,17.86173854
29,23.12936345
20,20.04928131
24,19.73990418
21,18.72689938
26,20.96919918
27,20.76933607
24,19.46064339
20,18.84188912
20,19.78097194
19,20.55030801
23,20.30937714
20,19.16221766
18,18.37371663
20,20.5065024
17,19.32375086
26,19.78370979
16,19.56741958
15,18.81998631
32,19.20054757
26,19.37850787
26,20.31759069
22,18.6091718
19,19.37029432
18,20.30390144
24,19.4661191
30,18.49691992
21,19.47433265
27,20.12594114
22,20.6954141
21,19.30184805
26,21.76043806
23,19.6440794
31,19.27720739
23,20.40246407
27,17.89459274
22,19.75359343
24,19.23066393
15,20.93360712
21,19.75359343
25,18.98973306
17,19.67693361
27,19.83025325
28,20.16974675
27,20.83504449
19,18.98151951
25,19.75906913
21,20.54757016
27,18.85010267
23,20.19986311
20,19.08829569
18,19.56468172
21,22.60643395
23,19.65776865
24,19.50718686
26,18.12183436
23,19.50444901
23,18.02327173
21,18.45585216
33,19.10472279
19,19.85489391
21,21.45653662
24,19.6440794
22,19.49623546
23,19.41409993
25,20.11772758
20,19.74264203
20,20.00821355
25,18.97878166
23,19.6605065
20,19.31279945
21,19.17316906
21,19.15947981
26,20.47091034
26,17.9192334
25,19.65776865
24,19.43326489
26,18.97604381
20,19.65776865
20,19.41136208
21,19.03080082
26,18.12457221
24,20.09856263
23,18.48596851
17,18.92128679
27,19.4880219
21,19.44421629
25,19.65229295
22,20.16974675
24,18.9431896
24,18.86105407
31,18.58726899
30,19.30732375
27,19.26351814
27,19.00616016
23,19.74264203
17,20.83230664
9,20.84873374
24,19.6386037
18,19.84941821
28,19.06913073
23,19.62765229
23,18.02327173
26,19.10472279
17,19.60301164
19,20.03559206
17,21.45106092
24,18.81724846
24,19.33470226
25,19.36755647
23,19.31827515
22,17.88911704
27,19.25804244
27,19.45790554
24,19.93702943
18,20.58316222
21,19.15400411
17,20.18069815
24,19.25804244
28,19.97262149
24,20.13415469
18,19.1266256
22,20.61601643
18,20.55852156
24,19.38672142
31,19.83572895
19,19.97262149
26,20.83778234
20,19.41409993
24,19.2991102
31,20.84599589
19,19.77002053
26,19.37303217
17,21.51403149
28,20.48459959
33,19.72895277
27,19.03080082
23,20.16427105
19,19.60301164
19,19.23613963
22,22.2696783
23,18.00684463
27,19.56468172
19,19.1266256
22,19.08281999
24,19.09377139
27,19.1156742
22,18.0752909
16,20.83778234
25,20.80492813
23,19.6386037
26,19.80013689
24,20.60780287
22,19.26899384
21,19.17043121
18,19.45242984
25,18.67488022
26,19.77823409
18,19.77549624
19,19.59479808
17,19.03901437
20,20.30390144
31,18.2532512
23,19.09650924
24,24.39698836
22,18.93497604
27,20.69815195
24,20.04380561
26,20.02737851
29,19.54004107
29,21.81519507
30,19.84668036
26,18.69678303
22,20.39972621
15,21.33607118
26,18.64476386
24,20.59137577
18,19.12388775
20,19.88774812
22,20.1615332
19,19.137577
23,20.5229295
19,18.83367556
23,20.0054757
19,21.4072553
28,22.03148528
29,18.87748118
19,17.88364134
23,19.71800137
27,20.27652293
25,19.22518823
18,18.954141
26,19.17043121
20,23.6550308
17,22.41204654
24,19.60574949
27,18.46680356
27,19.50992471
18,18.86105407
22,18.31622177
27,20.04654346
24,19.49623546
27,19.64681725
23,18.38466804
17,19.90143737
21,20.64065708
27,19.2936345
23,19.14852841
25,19.1211499
23,19.4934976
24,19.8110883
20,20.06023272
26,20.24093087
16,19.34565366
20,17.93566051
29,21.07323751
21,20.40520192
21,20.79123888
19,19.16495551
25,21.07871321
30,18.74332649
25,20.40793977
23,19.27994524
18,18.98973306
25,19.88774812
16,20.37234771
22,19.16495551
23,19.4934976
24,19.87679671
29,19.15947981
16,20.08761123
20,20.38056126
26,20.05475702
21,19.40862423
24,17.97672827
23,19.19233402
21,19.6550308
21,19.79466119
21,18.16016427
19,19.56468172
27,19.27173169
32,19.98631075
18,19.24161533
24,19.23887748
26,20.35318275
22,18.52703628
23,19.12936345
18,19.73990418
22,18.37097878
25,21.50034223
27,20.20807666
20,19.50171116
22,18.48870637
17,20.00273785
18,19.44969199
19,19.52635181
26,19.53182752
27,20.47091034
19,18.23682409
26,21.86447639
23,20.82135524
29,20.50924025
23,20.57494867
16,19.79466119
26,18.85831622
26,19.36481862
24,19.84941821
24,19.6659822
29,20.58590007
25,20.59137577
18,19.2881588
22,18.11088296
14,20.3504449
22,23.89596167
26,20.39151266
23,19.32648871
25,19.21423682
25,19.59479808
20,19.23340178
26,21.36618754
29,20.63518138
30,21.80971937
21,19.04996578
20,20.02190281
23,18.4366872
24,18.32443532
26,19.33196441
19,18.84188912
16,19.56468172
29,18.86926762
28,20.37508556
22,19.56468172
28,21.71663244
20,18.67488022
24,18.20123203
22,20.3613963
20,19.94524298
23,19.99726215
26,19.816564
31,19.79466119
24,19.29089665
20,19.55373032
25,18.47775496
17,19.86036961
19,18.44490075
21,19.8275154
28,20.44900753
32,19.98631075
16,20.3504449
25,19.09650924
27,19.4825462
22,20.01916496
31,18.87748118
19,19.33470226
23,20.63791923
28,20.33127995
23,20.45174538
20,19.98631075
24,19.48528405
25,20.48459959
20,20.66255989
15,20.39972621
27,20.7063655
20,23.58110883
21,20.09582478
27,19.4934976
26,19.75906913
23,19.57015743
18,19.59206023
21,19.39219713
23,20.42162902
12,20.06570842
31,21.29500342
23,22.57357974
24,19.79739904
22,19.70157426
22,20.1724846
16,22.62286105
29,19.1211499
24,20.76659822
26,20.42710472
20,20.92539357
21,21.15263518
20,20.19164956
24,19.05270363
19,21.80971937
19,18.23408624
19,18.23408624
19,18.23408624
23,19.71800137
27,20.98836413
28,20.42984257
18,18.88295688
27,19.63586585
18,19.00889802
24,19.50992471
22,20.69267625
22,20.57768652
26,20.1724846
27,19.42231348
18,19.59206023
21,21.7303217
23,19.11293634
31,20.07665982
21,21.37713895
31,21.37713895
23,19.77002053
27,19.21697467
17,20.21629021
28,21.32511978
20,21.908282
24,22.95687885
18,17.91649555
23,19.60301164
25,23.04722793
31,20.94455852
20,18.85010267
28,20.93908282
18,20.31485284
26,20.54757016
21,19.67419576
22,20.39972621
23,21.74401095
24,19.1211499
21,18.37919233
22,18.81998631
18,18.51882272
23,17.7467488
18,18.84736482
19,18.39014374
24,20.56947296
22,18.06160164
29,18.7816564
25,21.02669405
20,18.6201232
25,19.6386037
20,18.71047228
21,19.137577
21,19.09650924
19,17.93839836
30,18.24503765
21,18.52429843
25,18.01505818
19,18.74606434
19,18.42847365
24,18.07802875
27,18.6201232
25,18.52977413
23,20.53935661
27,19.26351814
24,18.85831622
23,20.30663929
28,17.94113621
22,18.05612594
23,18.32991102
21,18.31074606
28,18.18754278
23,18.57357974
23,18.73237509
25,18.87474333
20,18.7926078
22,18.6201232
27,18.45585216
19,18.82819986
16,18.55167693
25,18.46680356
31,17.13620808
23,18.42847365
25,18.7816564
26,17.97946612
20,19.17864476
23,19.06365503
21,18.29979466
22,18.72142368
21,20.72005476
19,19.41136208
26,19.00889802
20,19.56741958
25,18.09993155
24,20.76933607
29,17.32238193
24,18.21765914
23,18.33538672
22,23.1266256
26,18.20670773
18,18.03696099
21,19.06365503
23,18.15195072
22,18.9650924
20,18.43394935
23,18.21765914
37,18.49418207
24,19.03627652
28,19.04996578
27,19.12936345
26,18.81998631
21,18.75975359
25,17.83162218
20,19.21697467
26,18.52977413
27,18.83641342
31,17.66735113
21,18.58453114
23,19.25256674
25,18.71868583
32,20.22176591
19,18.48596851
23,19.33196441
28,18.4202601
22,18.79534565
21,18.27241615
15,18.56810404
16,19.27173169
28,17.9137577
18,18.37919233
23,18.76249144
25,20.70910335
23,18.2532512
20,19.08008214
29,19.21423682
22,20.05201916
21,18.44490075
27,17.2128679
19,18.71594798
22,19.64681725
20,18.75154004
21,18.57631759
25,20.36413415
18,18.88569473
29,18.45585216
19,18.52429843
19,18.53251198
25,18.14647502
25,18.20670773
24,19.8384668
16,18.40383299
27,21.97672827
22,18.00684463
25,19.34291581
21,18.45311431
27,19.57563313
26,18.7871321
22,18.72963723
21,18.52977413
32,18.15742642
18,18.85010267
22,19.20876112
26,17.908282
24,18.65297741
27,18.50513347
25,19.19507187
23,18.55167693
24,18.45859001
24,19.05817933
32,18.75154004
22,18.46406571
26,19.76728268
23,17.97399042
24,18.02053388
24,18.15468857
19,18.65571526
22,18.4476386
18,17.83436003
27,21.42094456
26,18.49418207
23,18.88021903
17,17.97125257
22,18.24229979
22,18.16563997
29,18.32991102
28,18.55167693
24,19.80561259
20,19.25530459
23,18.27789185
28,18.52977413
25,17.94934976
22,18.56810404
21,19.44147844
23,19.26899384
24,18.87474333
19,18.26694045
18,18.68856947
19,17.87542779
23,19.50992471
24,18.9431896
25,18.64476386
26,18.88569473
18,18.00136893
19,18.68309377
26,19.57015743
22,18.51608487
23,18.21765914
25,19.82477755
30,18.68583162
23,18.2587269
27,17.34428474
26,18.275154
18,19.10746064
20,19.33744011
25,19.09650924
19,19.87405886
26,16.24093087
25,17.86721424
18,18.52977413
21,18.71321013
28,18.40383299
8,18.67214237
24,19.41409993
22,17.95756331
19,17.11978097
30,19.6495551
25,18.45585216
25,17.2347707
27,18.03148528
19,18.99247091
20,18.18480493
18,18.75701574
25,19.76180698
26,19.137577
18,19.54004107
31,19.04175222
18,18.63655031
19,18.23408624
22,18.98425736
26,18.40109514
19,18.89117043
27,23.05544148
22,19.38672142
24,19.08281999
15,18.26146475
25,17.86173854
22,18.80082136
19,17.79329227
20,18.06433949
25,18.67761807
22,18.74332649
22,18.44490075
23,18.0698152
29,17.91649555
19,18.78439425
24,19.59479808
26,19.76180698
20,18.75701574
21,18.90212183
27,18.20123203
28,18.61190965
22,17.96303901
19,17.26762491
17,18.65297741
23,18.93771389
28,18.87748118
24,18.50787132
19,18.69678303
26,18.69404517
30,18.34907598
22,18.60643395
23,18.5982204
25,18.66119097
28,19.03353867
21,18.81451061
25,18.17932923
19,18.84736482
32,18.58726899
19,18.29705681
24,18.45585216
23,18.41478439
23,17.36071184
17,19.41409993
25,18.67214237
18,18.86105407
18,18.4202601
32,18.83915127
26,18.71868583
22,17.73853525
20,18.54620123
20,18.29158111
27,18.66392882
21,19.57289528
21,19.70157426
27,18.82272416
25,19.3100616
28,17.97125257
17,18.67488022
24,18.39835729
23,18.50239562
16,19.59479808
18,17.93292266
18,18.05612594
20,17.43463381
24,19.52361396
24,18.49691992
30,18.9705681
24,18.32169747
23,18.08350445
16,18.75975359
24,18.2532512
28,18.2477755
17,18.73785079
26,17.94387406
27,18.27241615
26,18.55441478
18,18.770705
28,17.30321697
29,17.2073922
26,18.85831622
25,17.99041752
9,19.41957563
25,18.84188912
27,19.07734428
24,19.16495551
22,18.83093771
29,18.18480493
22,18.22313484
26,19.27994524
21,19.04722793
24,18.77891855
26,18.81998631
25,20.38877481
22,18.29431896
17,18.2477755
20,18.20396988
25,18.97330595
25,18.52429843
17,18.56810404
20,17.33607118
33,19.80561259
17,17.7357974
22,18.71047228
17,18.73237509
20,18.49418207
27,18.15195072
25,19.92607803
30,19.30732375
16,19.18138261
27,19.62765229
25,18.74606434
26,19.1211499
26,20.7063655
12,17.4072553
30,19.69883641
18,18.29705681
29,18.02874743
22,19.59479808
31,18.84736482
21,18.63655031
27,18.49965777
19,18.40657084
24,19.73442847
28,18.83367556
19,18.92676249
26,18.14921287
16,18.23408624
17,18.57084189
26,19.03627652
28,18.00684463
19,18.09993155
27,17.13347023
27,18.44490075
17,19.04996578
23,19.10472279
18,19.03080082
29,18.32991102
18,18.5927447
18,19.52635181
26,18.9705681
24,18.33538672
22,17.86447639
26,19.31279945
22,19.19507187
22,19.60848734
18,18.61738535
28,18.41478439
19,18.56536619
31,18.06707734
19,18.84736482
21,18.2532512
24,18.45311431
26,18.46954141
22,18.37371663
21,18.6036961
23,18.19849418
21,18.51608487
18,19.04722793
24,18.67214237
24,18.091718
25,18.09993155
27,18.47775496
26,21.24298426
23,18.44490075
20,18.22861054
18,18.06707734
19,19.71252567
19,18.04517454
25,18.18754278
25,18.45859001
22,18.01779603
15,18.09993155
33,19.34565366
25,18.39288159
19,19.65776865
26,18.67488022
28,19.59753593
17,18.55989049
19,19.4661191
30,17.85626283
18,19.20876112
26,17.13620808
20,18.89390828
29,18.6091718
23,18.62286105
18,17.96030116
25,18.57084189
19,18.71594798
21,18.89938398
22,19.4770705
26,19.58658453
26,18.86379192
26,18.10814511
25,19.20328542
22,18.92676249
22,18.70499658
15,18.90485969
22,18.35181383
25,19.52908966
22,18.51882272
28,19.92334018
25,18.61190965
28,18.61190965
17,18.23956194
30,19.26078029
29,21.43737166
20,18.92676249
26,16.8843258
25,18.29705681
31,19.08281999
21,19.49075975
16,18.96783025
30,18.27241615
28,19.4880219
19,18.36824093
24,19.67145791
15,18.71321013
27,18.92402464
21,18.86926762
20,19.26899384
18,18.12457221
23,17.72758385
25,18.58453114
21,20.37234771
22,19.2936345
25,18.81724846
30,18.78986995
26,20.00273785
24,18.39014374
16,17.85626283
22,18.4421629
18,19.50444901
26,19.37850787
27,18.18754278
19,19.58932238
22,19.816564
25,18.59548255
22,17.58247775
27,18.98425736
18,18.53524983
21,18.63381246
20,18.55167693
25,18.71868583
27,19.00342231
23,18.63928816
26,19.72073922
30,17.98494182
25,19.50444901
23,17.91649555
26,19.93429158
24,19.00342231
21,18.71594798
23,20.73100616
23,18.73237509
18,18.4202601
24,18.30527036
17,19.08008214
21,17.94113621
20,19.41957563
19,18.14373717
27,18.56262834
19,18.82819986
28,19.40588638
19,19.15400411
26,16.862423
22,17.57700205
26,17.7303217
23,19.34565366
28,17.94661191
29,19.92881588
21,18.7761807
18,19.22245038
22,18.91854894
21,19.06091718
22,19.50444901
31,18.47227926
20,18.32443532
18,19.61396304
24,19.34017796
23,17.45927447
34,19.21971253
25,19.42505133
24,19.8329911
18,18.54072553
20,19.61670089
23,18.65023956
21,18.51334702
23,19.18959617
24,17.74948665
19,19.14031485
25,17.49486653
18,18.5982204
21,18.13552361
31,18.58453114
32,18.25598905
22,18.62833676
32,17.84257358
24,18.87748118
19,19.24161533
19,18.40109514
19,19.53730322
23,18.81451061
16,19.44695414
23,19.00342231
28,18.02327173
20,18.62286105
25,17.42915811
21,18.19301848
23,18.31348392
18,19.18138261
24,19.18959617
22,18.30800821
27,18.40930869
27,18.19028063
24,18.55715264
24,18.50239562
25,18.76796715
28,18.6036961
24,19.06639288
19,19.14579055
23,18.29705681
26,18.954141
18,18.81451061
27,18.23956194
18,18.48596851
