age,name_length,sex,nationality,major
19.81,17,Male,Mexico,LED
21.22,30,Male,Mexico,LAE
24.15,23,Male,Europe,IPU
23.66,26,Female,Europe,IPU
21.97,30,Male,South America,IPU
21.23,21,Female,Europe,IPU
21.37,20,Male,Mexico,LAE
22.12,23,Female,Mexico,LAE
19.15,28,Male,Mexico,IDS
19.11,20,Male,Mexico,IIT
19.15,25,Male,Mexico,IIT
19.05,27,Male,Mexico,IIT
19.41,24,Female,Mexico,IIT
18.89,22,Male,Mexico,IIT
18.03,24,Male,Mexico,IIT
18.52,25,Female,Mexico,IIT
18.59,20,Female,Mexico,IIT
17.95,29,Female,Mexico,IIT
19.04,28,Male,Mexico,IIT
17.96,17,Male,Mexico,IIT
18.71,15,Male,Mexico,IIT
17.81,20,Female,Mexico,IIT
18.06,18,Male,Mexico,IIT
19.24,16,Male,Mexico,IIT
18.78,19,Male,Mexico,IIT
18.66,24,Male,Mexico,IIT
18.68,21,Male,Mexico,IIT
18.47,21,Female,Mexico,IIT
18.03,23,Male,Mexico,IIT
19.27,22,Male,Mexico,IIT
17.75,27,Female,Mexico,ICI
18.63,25,Male,Mexico,IIT
18.14,36,Male,Mexico,IIT
17.87,16,Male,Mexico,IIT
18.00,25,Male,Mexico,IIT
18.28,26,Male,Mexico,IIT
18.11,20,Male,Mexico,IIT
20.44,25,Male,Mexico,IIT
18.66,25,Male,Mexico,IIT
18.96,26,Male,Mexico,ARQ
19.87,22,Female,Mexico,SLD
20.09,16,Female,Mexico,SLD
19.57,21,Female,Mexico,IIT
20.56,26,Female,Mexico,SLD
18.15,21,Female,Mexico,SLD
19.57,26,Male,Mexico,IIT
18.74,18,Male,Mexico,IIT
20.69,28,Male,Mexico,LED
20.95,21,Female,Mexico,LED
20.10,27,Male,Mexico,IIT
19.12,24,Female,Mexico,SLD
19.73,23,Male,Mexico,ARQ
21.10,18,Female,Mexico,LED
31.20,31,Male,Mexico,ICT
20.42,27,Female,Mexico,ARQ
19.34,20,Male,Mexico,IMD
20.31,21,Male,Mexico,IDM
19.24,22,Female,Mexico,IIT
19.62,21,Male,Mexico,SLD
18.86,16,Female,Mexico,ARQ
20.94,22,Female,Mexico,LUB
19.36,29,Male,Mexico,LDI
20.46,26,Female,Mexico,LDI
18.79,28,Female,Mexico,IBQ
19.87,23,Male,Mexico,IBQ
22.30,25,Male,Mexico,IBT
18.52,18,Male,Mexico,IIT
18.74,18,Female,Mexico,IIT
19.57,39,Female,Mexico,IIT
18.26,23,Male,Mexico,IIT
18.66,16,Female,Mexico,IIT
19.15,27,Male,Mexico,IIT
18.66,21,Female,Mexico,IIT
19.19,21,Female,Mexico,IIT
18.50,23,Female,Mexico,IIT
18.27,23,Female,Mexico,IIT
18.01,29,Female,Mexico,IIT
18.37,25,Female,Mexico,IIT
18.18,25,Female,Mexico,IIT
19.39,21,Male,Mexico,IIT
19.10,27,Female,Mexico,IIT
18.17,24,Female,Mexico,IIT
18.31,31,Female,Mexico,IIT
18.05,14,Female,Mexico,IIT
17.88,22,Male,Mexico,IIT
19.44,21,Male,Mexico,IIT
18.38,24,Male,Mexico,IIT
18.12,14,Male,Mexico,IIT
18.78,29,Male,Mexico,IIT
19.06,23,Male,Mexico,IIT
17.82,22,Female,Mexico,IIT
17.95,22,Female,Mexico,IIT
17.99,28,Male,Mexico,IIT
18.32,25,Male,Mexico,IIT
18.55,31,Male,Mexico,IIT
18.85,27,Male,Mexico,IIT
17.92,23,Female,Mexico,IIT
18.46,15,Male,Mexico,IIT
18.40,24,Female,Mexico,IIT
18.61,28,Male,Mexico,IIT
19.96,28,Male,Mexico,IIT
18.96,17,Male,Mexico,IIT
20.10,23,Male,Mexico,IIT
19.66,15,Male,Mexico,ICT
21.21,23,Female,Mexico,LED
19.41,23,Male,Mexico,IDM
19.33,26,Female,Mexico,IMD
19.73,18,Female,Mexico,LEC
19.44,20,Male,Mexico,IDM
20.58,22,Male,Mexico,IIT
19.44,24,Male,South America,IC
26.38,25,Male,Mexico,MC
21.39,27,Male,Mexico,IQ
18.83,22,Female,Mexico,SLD
24.50,24,Male,Mexico,CPF
19.04,21,Male,Mexico,IFI
19.50,26,Female,Mexico,CIS
19.85,24,Male,Mexico,LED
19.90,21,Male,Mexico,LDI
21.02,25,Male,Mexico,LPS
19.74,19,Female,Mexico,LAD
20.59,25,Male,Mexico,IC
19.41,20,Female,Mexico,NEG
20.24,23,Female,Mexico,LAD
18.91,23,Male,Mexico,IBQ
21.27,20,Female,North America,LAD
20.41,26,Female,Mexico,LDI
18.94,24,Female,Mexico,IDS
22.36,27,Female,Mexico,IBT
25.72,27,Male,Mexico,LED
21.57,22,Female,Mexico,LAD
19.31,26,Female,Mexico,LC
20.01,18,Female,Mexico,ARQ
19.22,22,Female,Mexico,CIS
20.14,18,Female,Mexico,IBT
18.25,23,Male,Mexico,IIT
19.64,24,Male,Mexico,IIT
18.48,23,Female,Mexico,IBQ
18.43,26,Male,Mexico,IIT
18.73,15,Male,Mexico,IBQ
18.50,27,Female,Mexico,IBQ
17.82,24,Male,Mexico,IBQ
18.96,25,Male,Mexico,IIT
18.64,18,Male,Mexico,IIT
18.38,26,Male,Mexico,IIT
17.78,27,Male,Mexico,IIT
18.29,23,Male,Mexico,IIT
17.97,19,Male,Mexico,IIT
18.54,25,Female,Mexico,IBQ
18.92,22,Female,Mexico,IIT
18.22,28,Female,Mexico,IBQ
18.77,22,Female,Mexico,IIT
18.41,24,Female,Mexico,IBQ
18.67,22,Male,Mexico,IIT
18.68,28,Female,Mexico,IIT
17.88,26,Male,Mexico,IIT
18.71,23,Male,Mexico,IIT
18.66,31,Male,Mexico,IBQ
19.04,26,Male,Mexico,IIT
18.61,20,Male,Mexico,IIT
18.87,32,Female,Mexico,IIT
18.61,19,Male,Mexico,IBQ
20.08,25,Male,Mexico,IIT
17.72,18,Male,Mexico,IIT
21.80,25,Male,Mexico,IIT
19.06,17,Male,Mexico,IIT
18.58,21,Male,Mexico,IIT
18.64,28,Male,Mexico,IIT
19.15,27,Male,Mexico,IIT
18.48,25,Male,Mexico,IIT
18.67,28,Male,Mexico,IIT
19.29,28,Male,Mexico,IIT
18.28,24,Male,Mexico,IIT
18.17,33,Male,Mexico,IIT
19.35,21,Female,Mexico,IIT
18.55,19,Female,Mexico,IIT
18.60,30,Female,Mexico,IIT
19.55,27,Female,Mexico,IIT
18.59,28,Female,Mexico,IIT
18.50,24,Female,Mexico,IIT
19.49,19,Male,Mexico,IIT
18.01,24,Male,Mexico,IIT
17.82,23,Male,Mexico,IIT
18.32,21,Male,Mexico,IIT
18.30,21,Female,Mexico,IIT
18.97,26,Male,Mexico,IIT
18.36,27,Male,Mexico,IIT
18.74,21,Female,Mexico,IIT
18.96,26,Male,Mexico,IIT
19.84,22,Male,Mexico,IIT
19.53,23,Female,Mexico,IIT
19.27,20,Male,Mexico,NEG
18.75,29,Female,Mexico,LC
19.89,25,Male,Mexico,ESC
17.82,22,Male,Mexico,IIS
18.93,32,Male,Mexico,LAD
19.32,22,Female,Mexico,ARQ
19.20,26,Male,Mexico,NEG
20.64,21,Female,Mexico,NEG
18.77,18,Male,Mexico,IC
26.40,27,Male,Mexico,IIT
19.80,13,Female,Mexico,IIS
20.20,26,Female,Mexico,IAL
22.71,26,Female,Mexico,LEM
21.77,26,Female,Mexico,LAD
21.47,22,Female,Mexico,LC
19.80,19,Male,Mexico,BIE
19.37,19,Female,Mexico,ARQ
21.53,22,Female,Mexico,IIS
18.92,20,Female,Mexico,ESC
20.04,22,Female,Mexico,BGB
23.02,24,Female,Mexico,ARQ
22.11,18,Female,Mexico,LAD
19.91,27,Male,Mexico,ARQ
21.46,25,Male,Mexico,LAF
21.32,28,Female,Mexico,ARQ
20.13,19,Female,Mexico,IIS
21.86,18,Female,Mexico,LDI
22.23,18,Female,Mexico,IAL
22.75,21,Male,Mexico,IC
20.26,23,Female,Mexico,MC
21.36,21,Female,Mexico,LAE
18.78,18,Female,Mexico,NEG
18.79,22,Female,Mexico,BGB
19.40,23,Female,North America,BGB
24.99,27,Female,Mexico,IC
20.02,30,Female,South America,ICT
20.68,18,Female,Mexico,LAF
18.87,17,Female,Mexico,LDE
20.51,24,Female,Mexico,IIT
21.91,18,Female,Europe,IPU
22.86,10,Female,Europe,IPU
18.49,27,Male,Mexico,ICT
18.58,23,Male,Mexico,ICT
17.98,23,Male,Mexico,ICT
18.46,28,Male,Mexico,ICI
18.08,20,Male,Mexico,ICT
19.48,26,Male,Mexico,IIT
18.34,18,Male,Mexico,ICI
20.33,26,Female,Mexico,ICT
18.38,25,Male,Mexico,ICI
18.44,22,Male,Mexico,ICI
17.85,23,Female,Mexico,ICT
18.31,21,Male,Mexico,ICT
18.19,23,Male,Mexico,ICT
18.33,20,Female,Mexico,ICT
18.32,25,Male,Mexico,ICT
19.29,25,Male,Mexico,ICT
18.53,32,Female,Mexico,ICI
18.47,32,Female,Mexico,ICT
18.21,19,Male,Mexico,ICT
17.89,24,Male,Mexico,ICT
18.31,25,Male,Mexico,ICT
18.53,28,Male,Mexico,ICT
17.61,26,Male,Mexico,ICT
18.54,25,Female,Mexico,ICT
19.35,20,Male,Mexico,ICT
20.18,17,Male,Mexico,ICT
20.63,24,Male,Mexico,LDI
22.61,28,Male,Mexico,ARQ
20.97,22,Female,South America,IBQ
19.04,25,Female,South America,SLD
19.20,26,Female,Mexico,IC
19.36,19,Male,Mexico,ARQ
20.55,27,Female,Mexico,BGB
19.97,22,Male,Mexico,BME
19.91,22,Female,Mexico,ARQ
18.52,28,Male,South America,IIT
20.42,26,Female,Mexico,IQ
19.63,26,Male,Mexico,LED
19.37,19,Male,Mexico,ICT
19.59,24,Female,Mexico,IC
19.66,24,Female,Mexico,LED
24.61,26,Male,Mexico,LDE
24.87,14,Male,Oceania,IPU
21.45,12,Male,Mexico,LAF
23.21,25,Male,Mexico,LDE
19.07,31,Male,Mexico,IMD
19.10,17,Male,Mexico,IMD
18.86,31,Male,Mexico,IMD
19.43,21,Male,Mexico,IMD
18.64,23,Female,Mexico,IIT
19.57,20,Male,Mexico,IMD
19.49,28,Female,Mexico,IMD
21.96,26,Male,Mexico,ITC
19.30,23,Female,Mexico,IMD
19.46,22,Female,Mexico,IMD
19.29,23,Female,Mexico,IMD
18.85,24,Female,Mexico,IMD
18.07,24,Female,Mexico,NEG
18.31,28,Male,Mexico,NEG
18.88,27,Male,Mexico,NEG
19.53,30,Male,Mexico,NEG
17.82,26,Female,Mexico,NEG
18.17,16,Female,Mexico,NEG
18.93,26,Male,Mexico,NEG
18.74,19,Male,Mexico,NEG
18.54,23,Female,Mexico,NEG
18.29,25,Female,Mexico,NEG
18.97,16,Female,Mexico,NEG
19.60,29,Male,Mexico,NEG
18.68,23,Male,Mexico,NEG
18.32,24,Male,Mexico,NEG
17.93,25,Female,Mexico,NEG
18.60,23,Female,Mexico,NEG
18.17,27,Male,Mexico,NEG
18.73,26,Male,Mexico,NEG
18.23,30,Male,Mexico,NEG
18.58,19,Male,Mexico,NEG
18.07,21,Female,Mexico,NEG
18.68,25,Female,Mexico,NEG
19.06,25,Female,Mexico,NEG
19.75,24,Male,Mexico,NEG
18.67,31,Female,Mexico,NEG
18.93,22,Male,North America,NEG
18.67,22,Female,Mexico,NEG
18.38,20,Male,North America,NEG
19.29,15,Male,Mexico,NEG
19.06,24,Male,Mexico,NEG
19.09,28,Female,Mexico,NEG
18.96,29,Female,Mexico,NEG
19.32,27,Male,Mexico,NEG
19.56,21,Female,Mexico,NEG
19.04,21,Female,Mexico,NEG
18.03,16,Female,Mexico,NEG
19.42,20,Male,Mexico,NEG
17.88,18,Female,Mexico,NEG
17.82,25,Female,Mexico,NEG
18.14,20,Female,Mexico,NEG
17.79,29,Female,Mexico,NEG
18.41,17,Female,Mexico,NEG
18.07,28,Male,Mexico,NEG
18.13,25,Female,Mexico,NEG
19.35,23,Female,Mexico,NEG
18.59,21,Female,Mexico,NEG
17.86,21,Male,Mexico,NEG
18.36,19,Female,Mexico,NEG
18.29,13,Female,Mexico,NEG
18.83,26,Male,Mexico,NEG
19.40,30,Female,Mexico,NEG
18.61,26,Male,Mexico,NEG
18.01,19,Male,Mexico,NEG
18.09,23,Male,Mexico,NEG
18.24,23,Male,Mexico,NEG
18.38,25,Female,Mexico,NEG
18.65,30,Male,Mexico,NEG
17.76,28,Female,Mexico,NEG
20.02,18,Male,Mexico,NEG
18.04,27,Male,Mexico,NEG
18.30,28,Female,Mexico,NEG
18.88,25,Female,Mexico,NEG
18.49,23,Male,Mexico,NEG
18.56,15,Female,Mexico,NEG
21.10,27,Male,Mexico,NEG
19.01,25,Female,Mexico,NEG
18.90,27,Female,Mexico,NEG
18.76,26,Male,Mexico,NEG
18.05,25,Female,Mexico,NEG
18.46,14,Male,Mexico,NEG
18.80,27,Female,Mexico,NEG
18.48,22,Female,Mexico,NEG
18.08,17,Male,Mexico,NEG
18.59,25,Male,Mexico,NEG
18.69,27,Female,Mexico,NEG
18.31,21,Male,Mexico,NEG
19.58,27,Male,Mexico,NEG
18.57,19,Female,Mexico,NEG
18.27,33,Male,Mexico,NEG
18.34,23,Male,Mexico,NEG
19.02,23,Female,Mexico,NEG
18.40,26,Male,Mexico,NEG
17.96,26,Female,Mexico,NEG
18.24,21,Male,Mexico,NEG
19.30,20,Female,Mexico,NEG
17.95,39,Male,Mexico,NEG
18.84,24,Female,Mexico,NEG
18.15,27,Female,Mexico,NEG
17.72,29,Male,Mexico,NEG
18.14,19,Male,North America,NEG
21.52,22,Female,Mexico,LNB
20.52,31,Male,Mexico,ITC
20.60,31,Female,Mexico,IBQ
22.33,28,Female,Mexico,BGB
19.09,26,Female,Mexico,ICT
19.97,29,Female,Mexico,IMD
18.59,20,Male,Mexico,NEG
19.13,20,Male,Mexico,NEG
18.83,23,Female,Mexico,NEG
19.34,25,Male,Mexico,NEG
18.58,19,Male,South America,NEG
18.48,22,Female,Mexico,NEG
18.00,18,Male,Mexico,NEG
18.58,21,Female,Mexico,NEG
18.43,18,Male,Mexico,NEG
18.67,15,Male,Mexico,NEG
18.59,27,Female,Mexico,NEG
17.81,22,Female,Mexico,NEG
18.10,23,Male,Mexico,NEG
18.55,29,Male,Mexico,NEG
18.83,24,Female,Mexico,NEG
18.88,21,Male,Mexico,NEG
18.27,32,Female,Mexico,NEG
17.96,28,Male,Mexico,NEG
17.77,28,Male,Mexico,NEG
18.07,22,Male,Mexico,NEG
18.44,28,Female,Mexico,NEG
20.25,27,Male,Mexico,NEG
18.80,22,Female,Mexico,NEG
20.12,19,Female,Mexico,NEG
18.84,17,Male,Mexico,NEG
18.04,18,Female,Mexico,NEG
17.81,17,Female,Mexico,NEG
17.76,27,Male,Mexico,NEG
18.78,20,Female,Mexico,NEG
21.34,23,Male,Mexico,NEG
17.70,27,Male,Mexico,NEG
18.00,29,Female,Mexico,NEG
19.53,27,Male,Mexico,NEG
19.50,20,Male,Mexico,BFI
20.92,21,Male,Mexico,BGB
20.97,16,Female,Mexico,NEG
19.34,22,Female,Mexico,LPS
19.99,22,Male,Mexico,IC
19.32,28,Male,Mexico,IBQ
19.21,26,Female,Mexico,SLD
19.92,28,Female,Mexico,LAD
21.55,27,Male,Mexico,LPS
19.69,14,Female,Mexico,SLD
19.31,26,Male,Mexico,IIT
19.85,18,Male,Mexico,AMC
20.25,23,Male,Mexico,IIT
20.61,17,Male,Mexico,IMD
26.15,15,Female,Mexico,LC
24.73,29,Male,Mexico,LC
19.26,26,Female,Mexico,SLD
23.53,23,Male,Mexico,IIS
24.00,18,Male,Mexico,IIS
23.38,22,Male,Mexico,IIS
18.68,23,Female,Mexico,AMC
18.25,19,Female,Mexico,AMC
19.19,19,Female,Mexico,AMC
19.59,19,Male,Mexico,AMC
19.62,26,Male,Mexico,AMC
19.17,15,Female,Mexico,AMC
18.67,23,Female,Mexico,AMC
18.65,23,Female,Mexico,AMC
17.71,22,Female,Mexico,AMC
18.33,22,Female,Mexico,AMC
19.08,29,Female,Mexico,AMC
19.30,20,Male,Mexico,AMC
18.83,28,Female,Mexico,AMC
19.38,26,Male,Mexico,AMC
19.69,23,Male,Mexico,AMC
18.11,15,Female,Mexico,AMC
20.41,19,Male,Mexico,AMC
18.44,27,Female,Mexico,AMC
17.88,23,Female,Mexico,AMC
19.39,25,Female,Mexico,AMC
18.09,21,Female,North America,AMC
18.27,26,Female,Mexico,AMC
19.03,17,Male,Mexico,AMC
17.95,28,Male,Mexico,AMC
19.04,20,Female,Mexico,AMC
18.35,16,Female,Mexico,AMC
25.34,13,Male,Europe,IPU
19.10,29,Male,Mexico,NEG
19.22,28,Male,Mexico,IIT
20.71,25,Male,Mexico,LEC
22.95,28,Male,Mexico,LEC
20.77,20,Male,Mexico,CPF
19.15,28,Male,Mexico,IIT
19.66,32,Male,Mexico,ESC
21.28,28,Female,Mexico,LPS
19.62,22,Male,Mexico,ARQ
19.10,22,Female,Mexico,LDI
19.39,20,Male,Mexico,AMC
18.73,18,Female,Mexico,ICI
17.99,23,Male,Mexico,ICI
20.68,22,Male,Mexico,IIT
18.26,25,Male,Mexico,ICI
17.99,32,Female,Mexico,ICI
20.35,26,Male,Mexico,ICI
19.24,22,Female,Mexico,ICI
19.01,26,Female,Mexico,ICI
19.02,25,Female,Mexico,ICI
21.09,16,Male,South America,AMC
18.38,27,Male,Mexico,ARQ
19.04,28,Male,Mexico,ICI
19.28,25,Male,Mexico,IIT
18.83,29,Male,South America,IIT
19.64,24,Male,Mexico,LED
19.95,17,Female,Mexico,IID
19.11,21,Female,South America,IIT
19.88,23,Male,Mexico,IIT
19.37,27,Male,Mexico,IIT
19.98,17,Female,Mexico,ESC
19.48,19,Male,South America,ICT
19.68,17,Male,Mexico,LED
22.98,22,Male,Mexico,IIT
20.37,23,Male,Mexico,ITC
24.09,27,Female,Mexico,LEM
19.42,20,Female,Mexico,ARQ
19.90,27,Female,Mexico,ARQ
18.95,28,Male,Mexico,IIT
19.59,26,Male,Mexico,ARQ
19.03,24,Male,Mexico,NEG
20.48,26,Female,Mexico,LDI
19.21,21,Female,Mexico,IIT
19.31,28,Female,Mexico,LDI
19.16,27,Female,Mexico,IIT
19.93,24,Male,Mexico,NEG
19.36,29,Female,Mexico,ARQ
19.05,24,Male,Mexico,IIT
20.47,27,Female,Mexico,ARQ
18.70,21,Male,Mexico,LED
20.35,24,Male,Mexico,LDE
20.27,22,Male,Mexico,IIS
20.01,28,Female,Mexico,MC
19.85,26,Male,Mexico,AMC
20.15,22,Male,Mexico,LUB
19.14,26,Female,Mexico,ARQ
19.58,23,Female,Mexico,ARQ
20.07,19,Female,Mexico,LPS
18.90,27,Female,Mexico,LED
20.24,17,Female,Mexico,LPS
19.85,26,Female,Mexico,LED
19.39,17,Male,Mexico,LPE
18.72,28,Male,Mexico,IIS
20.71,21,Female,Mexico,LAD
19.49,19,Female,Mexico,LED
18.49,24,Male,South America,IBQ
19.16,25,Male,Mexico,IIT
19.19,17,Female,Mexico,LED
19.05,27,Female,Mexico,ARQ
21.31,17,Female,Mexico,LUB
19.60,30,Female,Mexico,LAD
24.60,31,Female,Mexico,BGB
19.75,24,Female,Mexico,ARQ
19.87,19,Female,Mexico,LC
19.55,19,Female,Mexico,LED
18.89,30,Male,Mexico,IIT
20.30,21,Female,Mexico,NEG
19.67,25,Male,Mexico,NEG
19.27,22,Female,Mexico,ARQ
18.89,19,Male,Mexico,NEG
19.09,24,Male,Mexico,NEG
19.09,21,Male,Mexico,NEG
20.96,17,Male,Mexico,ITC
18.99,25,Male,Mexico,NEG
19.72,27,Female,Mexico,ARQ
19.71,26,Female,Mexico,NEG
18.93,22,Male,Mexico,NEG
19.95,19,Male,Mexico,NEG
19.73,23,Male,Mexico,NEG
20.55,19,Male,Mexico,NEG
20.17,20,Male,North America,NEG
19.91,30,Female,Mexico,ARQ
20.45,26,Male,Mexico,NEG
20.99,17,Female,Mexico,ARQ
19.15,18,Female,Mexico,LDI
19.67,20,Female,Mexico,NEG
19.39,26,Male,Mexico,NEG
19.52,28,Male,Mexico,IIT
19.27,28,Male,Mexico,IIT
19.10,27,Male,Mexico,IIT
18.21,20,Female,Mexico,ESC
19.49,20,Male,Mexico,CIS
17.98,32,Female,Mexico,CIS
18.16,25,Female,Mexico,CIS
19.57,25,Male,Mexico,CIS
18.23,25,Male,Mexico,CIS
18.21,19,Female,North America,CIS
19.34,21,Male,Mexico,ARQ
19.50,27,Female,Mexico,LDI
20.05,13,Male,Mexico,LAE
19.43,21,Male,Mexico,NEG
19.40,18,Female,Mexico,ESC
19.71,23,Female,Mexico,ARQ
19.24,28,Female,Mexico,ESC
18.53,21,Female,Mexico,ESC
19.08,21,Female,Mexico,IIT
19.78,21,Female,Mexico,IIT
19.53,16,Male,Mexico,ARQ
18.60,19,Female,Mexico,ESC
18.98,20,Male,Mexico,ESC
17.98,19,Female,Mexico,ESC
19.01,26,Female,Mexico,ESC
19.98,25,Male,Mexico,NEG
19.42,31,Male,Mexico,NEG
21.47,30,Male,Mexico,NEG
20.02,25,Male,Mexico,NEG
20.50,25,Male,Mexico,NEG
19.09,33,Male,Mexico,ESC
18.68,20,Male,Mexico,ESC
21.81,18,Male,Mexico,LED
20.42,20,Female,Mexico,ARQ
23.42,24,Male,Mexico,IIS
21.08,22,Female,Mexico,IIS
23.41,29,Male,Mexico,LAF
21.99,21,Male,South America,IPU
22.45,24,Male,South America,IPU
29.82,26,Male,South America,IPU
20.31,23,Female,South America,LEM
20.98,19,Male,Europe,IPU
27.28,28,Male,South America,IPU
23.81,37,Male,Mexico,LDO
21.20,29,Male,Europe,IPU
22.95,19,Male,Mexico,LEM
20.62,27,Female,Mexico,LAF
19.11,26,Male,Mexico,IIT
19.84,23,Female,South America,LAF
22.95,25,Male,Mexico,ITC
20.14,22,Male,Mexico,ESC
21.61,25,Male,Mexico,IDS
20.78,13,Male,Mexico,LDI
19.78,27,Male,Mexico,IBQ
20.40,24,Female,Mexico,BIE
18.98,27,Male,Mexico,IIT
20.12,18,Male,Mexico,IIS
23.35,28,Female,Mexico,IBT
20.44,23,Female,South America,LDI
20.90,26,Male,South America,IMT
19.88,23,Female,Mexico,LDI
20.75,23,Male,Mexico,IIT
22.10,27,Male,Mexico,IE
20.34,20,Male,Mexico,IDM
20.22,18,Male,Mexico,LUB
20.62,22,Male,South America,IIS
20.77,22,Male,Mexico,IMD
20.60,28,Female,Mexico,IIS
19.84,28,Male,Mexico,IMD
21.11,32,Male,Mexico,IMT
20.81,22,Male,Mexico,ARQ
21.47,17,Female,Mexico,LC
20.66,19,Male,Mexico,IIS
21.00,20,Male,Mexico,IID
20.34,38,Male,South America,IC
19.88,23,Male,Mexico,IDM
23.61,23,Male,Mexico,IMD
21.33,31,Male,Mexico,LAF
20.64,16,Male,Mexico,IM
20.73,28,Female,Mexico,ARQ
23.21,23,Male,Mexico,LAF
23.00,25,Male,Mexico,IE
19.99,19,Female,Mexico,LDI
22.75,24,Male,South America,ITC
24.47,16,Male,Mexico,LTP
20.16,19,Male,Mexico,IFI
20.22,25,Female,Mexico,MC
20.28,26,Male,South America,IIT
19.03,25,Female,South America,INA
22.03,15,Male,Mexico,IM
20.73,28,Male,Mexico,IM
20.37,28,Male,Mexico,MC
20.57,23,Male,Mexico,IC
21.66,23,Male,Mexico,BGB
18.85,19,Female,Mexico,IDM
22.35,20,Male,Mexico,IMT
20.18,27,Female,Mexico,LAE
20.87,23,Female,Mexico,NEG
20.65,21,Female,Europe,IPU
22.31,24,Male,Mexico,IBT
20.78,22,Female,Mexico,IMT
19.59,25,Female,Mexico,IIT
18.34,25,Male,South America,IIT
20.14,14,Female,Europe,IPU
20.34,23,Male,Mexico,IIT
20.27,26,Female,South America,ESC
19.61,21,Female,South America,ARQ
18.91,22,Female,Mexico,SLD
20.24,20,Female,Mexico,BGB
19.85,27,Female,Mexico,BGB
19.51,23,Female,Mexico,BGB
19.00,16,Female,Mexico,IIT
18.64,25,Male,Mexico,IIT
18.59,27,Male,South America,IIT
23.29,28,Male,Mexico,IBT
21.72,26,Male,Mexico,ARQ
21.27,26,Female,Mexico,ARQ
25.71,22,Male,Mexico,LAF
20.82,26,Male,Mexico,IC
21.74,29,Male,Mexico,LDE
18.93,26,Male,Mexico,IIT
19.44,34,Male,Mexico,ARQ
20.44,19,Female,Mexico,IRS
20.77,19,Male,North America,IPU
22.64,20,Male,Mexico,LEM
21.79,27,Male,Mexico,IIS
21.36,28,Male,Mexico,LEM
19.92,24,Male,Mexico,IMT
18.84,26,Male,Mexico,IDM
23.32,18,Male,Mexico,LAE
21.18,12,Male,Europe,IPU
19.33,23,Female,Mexico,IBQ
19.27,23,Male,Mexico,IBQ
18.91,29,Male,Mexico,IBQ
30.67,18,Male,Europe,IPU
18.38,27,Female,Mexico,NEG
18.82,24,Female,Mexico,NEG
17.92,17,Female,Mexico,NEG
18.62,27,Female,Mexico,NEG
18.44,23,Female,Mexico,NEG
17.95,28,Female,Mexico,NEG
18.81,25,Male,Mexico,NEG
17.98,21,Male,Mexico,NEG
18.66,20,Female,Mexico,NEG
18.64,30,Male,Mexico,NEG
18.50,22,Female,Mexico,NEG
20.56,26,Male,Mexico,NEG
19.65,24,Male,Mexico,NEG
18.50,19,Female,Mexico,NEG
18.03,26,Male,Mexico,NEG
18.17,21,Male,Mexico,NEG
18.23,23,Male,Mexico,NEG
19.11,27,Female,Mexico,NEG
18.45,21,Female,Mexico,NEG
18.85,29,Male,Mexico,NEG
18.70,28,Male,Mexico,NEG
19.73,21,Male,Mexico,NEG
19.29,19,Male,Mexico,NEG
18.95,15,Female,Mexico,NEG
19.10,17,Female,Mexico,NEG
18.50,31,Male,Mexico,NEG
18.83,24,Male,Mexico,NEG
18.53,22,Female,Mexico,NEG
17.81,29,Female,Mexico,NEG
17.86,20,Male,Mexico,NEG
19.27,24,Female,Mexico,NEG
18.23,18,Female,Mexico,NEG
17.86,28,Female,Mexico,NEG
17.92,27,Male,Mexico,NEG
20.62,18,Male,Mexico,NEG
19.09,27,Male,North America,NEG
19.78,20,Female,Mexico,NEG
19.16,32,Female,Mexico,NEG
17.85,31,Female,Mexico,NEG
18.37,30,Female,Mexico,NEG
18.25,25,Female,Mexico,NEG
17.86,27,Male,Mexico,NEG
17.76,25,Female,Mexico,NEG
18.24,23,Male,Mexico,NEG
18.79,25,Female,Mexico,NEG
18.88,27,Male,Mexico,NEG
18.28,18,Female,Mexico,NEG
18.09,16,Female,Mexico,NEG
24.17,16,Female,Europe,IPU
19.75,17,Male,Europe,IPU
23.19,23,Male,Mexico,LAE
20.79,25,Male,Mexico,NEG
19.21,17,Female,Mexico,ESC
19.13,27,Female,Mexico,LDI
19.53,24,Female,Mexico,LDI
18.17,15,Female,North America,IPU
22.10,27,Female,Mexico,ARQ
20.59,23,Male,Mexico,IBT
19.24,28,Female,Mexico,LAF
20.04,19,Female,Mexico,ITD
20.40,21,Male,Mexico,ITC
20.31,23,Male,Mexico,IIS
20.01,31,Male,Mexico,ITC
20.83,22,Male,Mexico,ITC
23.65,11,Male,Asia,IMT
21.98,24,Female,South America,ARQ
20.04,23,Male,Mexico,LAF
20.80,22,Female,Mexico,LEM
20.50,24,Male,Mexico,LAF
19.99,15,Female,Mexico,NEG
20.84,25,Female,Mexico,IIS
19.48,27,Female,Mexico,IIT
20.42,27,Female,Mexico,IC
18.74,21,Female,Mexico,ICI
19.24,21,Female,Mexico,NEG
18.95,29,Female,Mexico,ARQ
20.99,21,Female,Mexico,LDE
20.10,17,Female,Mexico,LED
18.87,23,Female,Mexico,NEG
24.17,17,Female,Mexico,IBT
19.88,29,Female,Mexico,LAD
19.20,28,Male,Mexico,IC
20.34,19,Male,Mexico,NEG
20.39,27,Male,Mexico,LAE
