age,name_length,sex,nationality,major
20.29021,29,Female,Mexico,LRI
19.61123,22,Female,Mexico,LDI
20.79124,28,Male,Mexico,LAD
19.21424,29,Male,Mexico,IIT
19.40041,24,Female,Mexico,LAD
19.18412,31,Female,Mexico,LC
21.10883,33,Male,Mexico,LDE
20.17522,34,Female,Mexico,BGB
20.44079,28,Male,Mexico,LAF
19.49624,22,Male,Mexico,LC
20.78576,30,Female,Mexico,BGB
20.05749,25,Male,Mexico,IMD
19.19507,27,Male,Mexico,CIS
21.08693,26,Female,Mexico,ESC
19.63587,26,Female,Mexico,IBT
22.82546,28,Female,Mexico,LNB
22.17933,30,Male,Mexico,CPF
23.154,32,Male,Mexico,IMT
25.79603,26,Male,Mexico,LED
20.64066,25,Male,Mexico,ARQ
21.62628,28,Male,Mexico,LAD
19.75086,25,Female,Mexico,SLD
19.50171,29,Female,Mexico,LED
23.96167,17,Female,Mexico,SLD
22.71047,27,Male,Mexico,IBT
23.44695,23,Female,Mexico,LC
23.11841,24,Male,Mexico,IFI
20.2026,24,Female,Mexico,LRI
18.39288,29,Female,Mexico,ICI
19.72074,29,Female,Mexico,CIS
18.29979,30,Female,Mexico,CIS
19.41958,17,Male,Mexico,IIT
18.92676,17,Female,Mexico,NEG
19.25257,24,Female,Mexico,NEG
19.78645,21,Male,Mexico,NEG
18.57906,20,Female,Mexico,AMC
18.17659,21,Female,Mexico,AMC
18.30801,29,Male,Mexico,IIT
19.3128,34,Female,Mexico,ESC
23.40041,30,Male,Mexico,IM
21.56879,29,Female,Mexico,IBT
22.10267,20,Male,Mexico,ITC
18.5462,26,Female,Mexico,SLD
18.75702,30,Female,Mexico,IIT
18.43395,27,Female,Mexico,ESC
18.39288,33,Female,Mexico,IBQ
19.44695,33,Female,Mexico,SLD
22.93224,20,Female,Mexico,BGB
27.94524,21,Male,Mexico,IMT
19.36482,31,Male,Mexico,ICT
22.74333,15,Male,Mexico,BGB
18.7707,24,Female,Mexico,IBQ
18.80903,22,Male,Mexico,NEG
18.94319,22,Male,Mexico,ICT
18.26146,28,Female,Mexico,ICT
18.51882,20,Female,Mexico,CIS
18.22313,23,Male,Mexico,AMC
19.44148,27,Male,Mexico,IIT
18.98152,21,Female,Mexico,IBQ
19.17317,30,Female,Mexico,IBT
19.64134,23,Female,Mexico,ESC
20.07118,24,Female,Mexico,IIT
20.14511,28,Male,Mexico,ICI
19.05818,26,Female,Mexico,NEG
19.06639,25,Female,Mexico,AMC
19.20876,25,Female,Mexico,NEG
19.08556,28,Female,Mexico,ESC
18.58179,24,Female,Mexico,IIT
19.42505,26,Female,Mexico,CIS
18.29432,22,Male,Mexico,CIS
19.65777,29,Female,Mexico,NEG
21.15264,27,Male,Mexico,LAD
21.85352,24,Female,Mexico,IIS
21.27858,31,Male,Mexico,IRS
21.84805,27,Male,Mexico,IM
21.62355,25,Male,Mexico,IM
21.51677,27,Female,Mexico,IMD
22.05613,23,Male,Mexico,ITC
22.26968,27,Male,Mexico,ITC
21.8152,23,Female,Mexico,LAD
22.08898,23,Female,Mexico,LAE
21.53593,37,Female,Mexico,LEM
18.91581,29,Male,Mexico,ICT
25.27036,26,Male,Mexico,LAF
18.54346,21,Female,Mexico,CIS
18.14374,24,Male,Mexico,CIS
18.72142,28,Female,Mexico,ESC
19.43053,25,Female,Mexico,IBQ
19.09103,20,Female,Mexico,NEG
19.4935,22,Male,Mexico,IIT
19.90691,25,Male,Mexico,CIS
18.39288,28,Female,Mexico,NEG
19.05544,28,Female,Mexico,SLD
18.77344,24,Male,Mexico,ICT
19.00616,29,Female,Mexico,CIS
19.1896,26,Male,Mexico,ICI
18.423,26,Female,Mexico,SLD
18.31622,25,Male,Mexico,ICT
18.6694,23,Female,Mexico,ICT
19.2553,25,Female,Mexico,IBQ
18.95962,31,Male,Mexico,ICI
18.51882,20,Female,Mexico,AMC
18.11636,27,Female,Mexico,NEG
19.72074,24,Female,Mexico,IIT
18.24504,23,Female,Mexico,ESC
18.68583,29,Male,Mexico,IIT
18.4449,20,Female,Mexico,NEG
18.52977,26,Female,Mexico,NEG
18.89665,29,Female,Mexico,IBQ
18.77344,30,Male,Mexico,ICI
18.32991,25,Male,Mexico,AMC
18.89391,20,Male,Mexico,IIT
18.81725,27,Male,Mexico,IIT
18.96235,21,Female,Mexico,NEG
18.96235,23,Male,Mexico,NEG
19.86585,16,Male,Mexico,MC
19.74812,29,Female,Mexico,NEG
18.89665,29,Female,Mexico,NEG
18.40657,23,Female,Mexico,CIS
18.6256,19,Male,Mexico,ICT
19.35934,20,Female,Mexico,ICT
19.93977,20,Male,Mexico,IIT
19.82478,19,Female,Mexico,AMC
18.75154,27,Male,Mexico,ESC
19.75086,21,Female,Mexico,NEG
18.51335,27,Female,Mexico,MC
18.48049,27,Male,Mexico,ICT
18.987,22,Male,Mexico,IBQ
18.57906,26,Female,Mexico,CIS
18.45585,31,Female,Mexico,NEG
18.56537,24,Female,Mexico,IBQ
21.9165,22,Male,Mexico,LTM
21.83984,21,Female,Mexico,IMT
22.59548,22,Male,Mexico,LTM
21.49213,17,Male,Mexico,LAD
22.3655,36,Female,South America,IBT
22.23409,22,Female,Mexico,IDM
22.09446,25,Female,Mexico,INA
23.24435,22,Male,Mexico,IBT
22.24504,26,Male,Mexico,ITC
21.34428,25,Male,Mexico,IE
22.08898,25,Male,Mexico,IMD
21.13895,22,Female,Mexico,CPF
22.25325,18,Male,Mexico,LAF
20.24093,31,Male,Mexico,LAF
26.141,26,Female,Mexico,LEM
21.44559,22,Male,Mexico,BGB
21.90281,32,Female,Mexico,LAE
23.95893,29,Male,Mexico,IDM
22.27515,29,Male,Mexico,LAF
19.22793,25,Male,Mexico,NEG
18.57632,23,Male,Mexico,NEG
19.09651,23,Female,Mexico,CIS
19.09651,21,Female,Mexico,NEG
18.73238,26,Female,Mexico,CIS
21.60986,23,Male,Mexico,IMT
21.94935,30,Female,Mexico,LEM
19.88501,28,Female,Mexico,SLD
19.35113,27,Female,Mexico,ESC
18.11362,25,Female,Mexico,CIS
18.60096,22,Male,Mexico,NEG
19.57563,21,Male,Mexico,ESC
19.68241,30,Male,Mexico,IIT
19.90418,25,Male,Mexico,CIS
18.54894,20,Female,Mexico,IBQ
18.74333,20,Female,Mexico,NEG
19.50445,34,Male,Mexico,IIT
19.91239,32,Female,Mexico,IIT
18.76797,29,Male,Mexico,NEG
20.03285,24,Female,Mexico,ESC
18.49966,20,Female,Mexico,MC
19.29637,25,Male,Mexico,SLD
19.58658,19,Female,Mexico,CIS
18.68583,17,Male,Mexico,IIT
19.00068,30,Female,Mexico,MC
18.29432,27,Female,Mexico,NEG
23.18412,26,Female,Mexico,INA
22.88296,26,Male,South America,LAD
21.73854,27,Female,Mexico,LIT
21.66461,32,Female,Mexico,BGB
22.35455,28,Male,Mexico,IBT
21.95209,29,Male,Mexico,IBT
22.56537,21,Female,Mexico,IBT
22.31348,20,Female,Mexico,IID
21.44832,28,Male,Mexico,IMD
21.87543,21,Male,Mexico,ITC
22.10815,23,Female,Mexico,LEM
22.3217,22,Female,Mexico,LC
21.45106,30,Male,Mexico,LTM
19.93977,24,Male,Mexico,IIT
18.49418,24,Female,Mexico,CIS
18.89665,24,Female,Mexico,ESC
19.56742,20,Male,Mexico,ESC
18.55168,23,Female,Mexico,SLD
19.35387,23,Male,Mexico,IIT
19.54278,24,Male,Mexico,ICT
22.3436,29,Female,Mexico,IBT
21.8152,23,Female,Mexico,LAE
22.39562,21,Male,Mexico,IM
24.27105,30,Male,Mexico,LAE
18.43669,16,Male,Mexico,IIT
18.21218,21,Male,Mexico,NEG
18.69952,30,Female,Mexico,ICT
18.53251,27,Female,Mexico,IBQ
19.34839,27,Male,Mexico,ICT
18.50787,30,Female,Mexico,ESC
19.08008,29,Female,Mexico,NEG
18.25599,30,Male,Mexico,NEG
19.29911,18,Male,Mexico,NEG
19.45791,32,Male,Mexico,NEG
18.32444,25,Male,Mexico,IIT
19.6386,25,Female,Mexico,ICI
19.2909,22,Female,Mexico,NEG
18.98973,21,Male,Mexico,AMC
18.63655,25,Female,Mexico,NEG
18.98426,21,Male,Mexico,ICI
19.34292,17,Female,Mexico,CIS
18.96783,31,Female,Mexico,NEG
18.44764,29,Male,Mexico,IBQ
19.2115,24,Male,Mexico,IIT
18.67488,20,Female,Mexico,ESC
18.8063,19,Male,Mexico,NEG
18.29706,27,Female,Mexico,ICI
19.46612,29,Male,Mexico,CIS
18.65024,27,Female,Mexico,AMC
18.63655,31,Female,Mexico,AMC
19.15674,27,Female,Mexico,NEG
19.92882,23,Female,Mexico,SLD
18.17659,20,Female,Mexico,IIT
19.12389,27,Female,Mexico,AMC
19.90418,25,Female,Mexico,IIT
19.28816,24,Female,Mexico,SLD
19.37303,29,Female,Mexico,NEG
19.63313,25,Male,Mexico,IIT
18.83368,37,Female,Mexico,ESC
19.04449,24,Male,Mexico,IBQ
18.66667,20,Female,Mexico,ICT
20.00274,26,Female,Mexico,ESC
18.63655,28,Female,Mexico,ICI
18.26968,23,Female,Mexico,NEG
19.00342,21,Male,Mexico,NEG
18.25873,21,Female,Mexico,SLD
18.71595,25,Female,Mexico,IIT
20.07392,19,Male,Mexico,NEG
18.73238,26,Female,Mexico,CIS
20.01643,26,Female,Mexico,IIT
19.6742,20,Male,Mexico,IIT
19.16222,19,Female,Mexico,AMC
18.91855,16,Female,Mexico,ICT
18.64203,22,Male,Mexico,CIS
19.32101,34,Male,Mexico,NEG
18.68036,33,Female,Mexico,AMC
18.54346,31,Male,Mexico,CIS
19.17864,20,Male,Mexico,NEG
18.48871,26,Male,Mexico,NEG
19.80835,29,Female,Mexico,AMC
19.84394,29,Male,Mexico,NEG
18.51882,23,Female,Mexico,ESC
19.09925,28,Female,Mexico,MC
18.99247,34,Female,Mexico,ESC
18.16564,29,Female,Mexico,CIS
19.83299,26,Male,Mexico,AMC
18.73785,29,Female,Mexico,CIS
18.24504,35,Female,Mexico,MC
18.38467,21,Female,Mexico,IIT
18.31896,32,Male,Mexico,NEG
18.76797,27,Female,Mexico,ESC
18.17112,21,Male,Mexico,NEG
18.75154,32,Male,Mexico,NEG
19.70157,24,Male,Mexico,IIT
18.37372,29,Female,Mexico,IIT
18.7707,25,Female,Mexico,MC
19.16769,26,Female,Mexico,ICI
19.52635,24,Male,Mexico,IBQ
18.19576,25,Male,Mexico,AMC
18.85832,22,Male,Mexico,ICT
18.4449,24,Male,Mexico,CIS
18.49144,24,Male,Mexico,IIT
19.26352,31,Female,Mexico,AMC
18.86653,26,Female,Mexico,AMC
19.30459,32,Female,Mexico,ESC
19.04175,23,Female,Mexico,AMC
18.17659,25,Male,Mexico,IIT
18.69131,21,Female,Mexico,ICT
18.56263,21,Male,Mexico,NEG
19.12936,21,Female,Mexico,MC
18.73511,24,Male,Mexico,IBQ
19.02533,23,Female,Mexico,SLD
18.79535,27,Female,Mexico,NEG
18.79261,32,Female,Mexico,NEG
18.4449,28,Female,Mexico,CIS
18.62834,27,Female,Mexico,AMC
18.48049,27,Female,Mexico,SLD
18.82272,31,Male,Mexico,NEG
19.84394,18,Female,Mexico,SLD
19.70979,31,Female,Mexico,NEG
19.32923,29,Male,Mexico,MC
19.23066,21,Male,South America,IBQ
19.2553,21,Female,Mexico,IBQ
18.88843,18,Male,Mexico,ESC
18.23956,21,Female,Mexico,CIS
19.58111,26,Male,Mexico,NEG
18.70226,32,Female,Mexico,NEG
18.23956,22,Female,Mexico,NEG
18.34086,19,Female,Mexico,NEG
19.14031,18,Female,Mexico,NEG
18.21218,24,Female,Mexico,IIT
19.49076,31,Male,Mexico,NEG
23.2553,27,Male,Mexico,ARQ
21.15811,21,Female,Mexico,LED
21.80698,26,Male,Mexico,LEC
22.15743,28,Male,Mexico,ARQ
22.10815,23,Male,Mexico,LAD
22.76797,23,Female,Mexico,LAD
21.85352,17,Female,Mexico,LAD
22.46407,29,Female,Mexico,LTM
21.94935,33,Male,Mexico,IBT
21.61533,25,Male,Mexico,IBT
22.00958,32,Female,Mexico,IBT
22.9295,21,Male,Mexico,IQ
21.54415,25,Female,Mexico,IMD
22.63107,28,Male,Mexico,IBT
21.9384,29,Male,Mexico,IBT
22.06708,20,Female,Mexico,IBT
22.11636,27,Male,Mexico,IQ
21.42642,26,Male,Mexico,IBT
21.99863,20,Female,Mexico,IDS
22.67762,29,Male,Mexico,ITC
22.07255,22,Male,Mexico,IRS
21.89459,19,Male,Mexico,IIS
21.86721,22,Female,Mexico,IMD
22.11088,23,Male,Mexico,IMT
21.67283,23,Female,Mexico,IMT
21.66461,24,Male,Mexico,IMD
21.93566,26,Male,Mexico,IIS
21.90281,24,Male,Mexico,IMT
22.8501,21,Male,Mexico,IMT
21.32512,25,Male,Mexico,LAF
21.8371,26,Female,Mexico,LEM
22.09719,25,Female,Mexico,LAF
21.82888,25,Female,Mexico,BGB
21.57974,26,Female,Mexico,CPF
21.77687,30,Male,Mexico,LAF
21.19644,26,Male,Mexico,LAF
22.04244,32,Female,Mexico,LEM
22.35181,25,Male,Mexico,LAF
22.49692,21,Female,Mexico,LEM
21.50856,26,Female,Mexico,BGB
21.66735,27,Male,Mexico,LEM
21.28131,16,Female,Mexico,LAF
22.31622,27,Female,Mexico,LEM
21.21287,18,Male,Mexico,LAE
21.34428,21,Male,Mexico,LAF
21.96578,25,Female,Mexico,BGB
22.25599,25,Female,Mexico,LEM
21.84805,28,Female,Mexico,LAE
22.43943,22,Female,Mexico,LEM
19.34018,24,Female,Mexico,ARQ
23.70157,26,Male,Mexico,IIS
23.01164,20,Male,Mexico,IM
24.01369,18,Male,Mexico,IDS
23.71253,22,Male,Mexico,IMD
22.64203,30,Male,Mexico,IBT
22.93224,25,Female,Mexico,LDI
23.33744,30,Female,Mexico,MC
22.61739,28,Female,Mexico,MC
23.06639,24,Female,Mexico,LBC
21.76044,21,Male,Mexico,MC
21.13895,33,Female,Mexico,MO
23.12389,20,Female,Mexico,MC
19.75633,28,Male,South America,IBQ
18.34634,19,Female,Mexico,IIT
18.23135,30,Male,Mexico,IIT
18.51335,27,Male,Mexico,IIT
19.12663,21,Male,Mexico,NEG
18.40931,28,Male,Mexico,CIS
18.2423,32,Male,Mexico,IIT
19.00616,29,Female,Mexico,CIS
19.74538,33,Female,Mexico,NEG
18.35729,32,Female,Mexico,CIS
18.61465,25,Male,Mexico,NEG
18.61465,26,Female,Mexico,IBQ
19.97262,32,Female,Mexico,SLD
19.41958,31,Female,Mexico,ESC
19.06366,28,Male,Mexico,NEG
18.25873,21,Female,Mexico,CIS
23.12389,27,Male,Mexico,LEC
22.33265,32,Male,Mexico,BGB
21.42094,26,Female,Mexico,LC
21.82888,25,Female,Mexico,ITC
21.56605,19,Male,Europe,IE
22.50787,23,Female,Mexico,IE
22.0835,25,Female,Mexico,LAF
22.73785,23,Female,Mexico,LEM
21.2293,31,Female,Mexico,LNB
19.54278,30,Female,Mexico,ESC
19.06092,19,Female,Mexico,IBQ
18.51335,26,Female,Mexico,CIS
18.25599,27,Male,Mexico,NEG
19.05818,28,Female,Mexico,IIT
18.84463,22,Male,Mexico,ESC
18.33812,19,Female,Mexico,CIS
19.3347,26,Male,Mexico,ICT
19.29637,30,Female,South America,ESC
19.92608,26,Female,Mexico,CIS
19.9206,25,Male,Mexico,NEG
18.9295,17,Male,Mexico,IIT
18.83641,29,Male,Mexico,ICT
18.65298,30,Male,Mexico,ESC
21.53867,32,Female,Mexico,ARQ
21.80151,27,Male,Mexico,IQ
21.97673,29,Female,Mexico,IBT
21.86721,24,Male,Mexico,IDM
22.20397,23,Female,Mexico,IIS
22.20945,22,Female,Mexico,IMD
22.0835,26,Male,Mexico,IMT
21.20192,28,Female,Mexico,IMD
21.51129,27,Male,Mexico,BGB
24.48186,26,Male,Mexico,BGB
22.08898,23,Female,Mexico,LEM
21.60164,28,Female,Mexico,LAF
23.28542,30,Female,Mexico,IIS
24.37509,21,Male,Mexico,LIN
19.37303,24,Male,Mexico,NEG
18.85832,19,Female,Mexico,IBQ
19.9206,24,Male,Mexico,NEG
18.14921,27,Female,Mexico,IBQ
18.27242,29,Male,Mexico,IIT
19.2115,20,Male,Mexico,ICT
18.87748,22,Female,Mexico,IIT
19.55373,24,Male,Mexico,NEG
18.43395,26,Female,Mexico,IBQ
20.04928,34,Male,Mexico,NEG
18.88296,34,Male,Mexico,CIS
18.28337,22,Male,Mexico,IIT
19.08556,25,Female,Mexico,CIS
18.72964,21,Male,Mexico,ICI
18.94867,28,Female,Mexico,NEG
19.49076,19,Female,Mexico,CIS
19.22793,20,Female,Mexico,NEG
21.47296,22,Female,Mexico,ARQ
21.5332,32,Female,Mexico,LAD
22.77618,29,Female,Mexico,LPS
22.55441,21,Male,Mexico,IRS
23.45243,21,Male,Mexico,ITC
21.4538,26,Male,Mexico,ITC
21.3525,27,Male,Mexico,LAF
21.41547,24,Female,Mexico,LEM
22.48049,26,Female,Mexico,BGB
18.62834,23,Male,Mexico,NEG
26.29979,20,Female,Mexico,LDI
28.98289,19,Male,Mexico,IMD
18.63381,28,Female,Mexico,CIS
19.56194,34,Male,Mexico,NEG
18.61739,36,Female,Mexico,IBQ
19.04723,25,Male,Mexico,ESC
19.70979,23,Male,Mexico,IIT
18.45585,26,Male,Mexico,ICT
18.69131,29,Female,Mexico,NEG
19.54004,22,Male,Mexico,IIT
18.67488,28,Female,Mexico,IIT
19.22793,18,Female,Mexico,NEG
19.5729,26,Male,Mexico,IIT
24.65708,28,Female,Mexico,ARQ
21.54415,21,Female,Mexico,ARQ
21.58795,17,Female,Mexico,ARQ
21.83984,18,Male,Mexico,LTM
20.70363,31,Male,Mexico,LTM
22.24504,23,Male,Mexico,LC
23.31006,22,Female,Mexico,ARQ
22.87748,21,Female,Mexico,IDS
22.37919,28,Female,Mexico,IBT
21.61259,23,Female,Mexico,IQ
22.88843,20,Male,Mexico,IC
21.17728,21,Female,Mexico,IMD
22.31075,28,Male,Mexico,LAF
22.96235,32,Male,Mexico,LAF
21.12799,24,Female,Mexico,LEM
21.61807,25,Male,Mexico,LAE
22.82272,36,Female,Mexico,CPF
21.78508,35,Female,Mexico,LAE
22.45859,24,Female,North America,BGB
21.44011,29,Female,Mexico,LEM
24.09856,18,Male,Mexico,LEM
21.67009,20,Female,Mexico,LAD
22.42026,26,Female,Mexico,LAD
21.04586,31,Female,Mexico,IBT
21.45927,29,Female,Mexico,IAL
21.96304,31,Male,Mexico,LTM
21.17454,32,Male,Mexico,IMT
22.99521,22,Male,Mexico,IBT
21.59069,28,Female,Mexico,IM
22.75975,22,Male,Mexico,IMT
21.73854,25,Female,Mexico,IM
21.57426,19,Female,Mexico,LAF
21.87543,22,Female,Mexico,LAF
19.47981,19,Male,Mexico,IIT
18.66393,26,Male,Mexico,IIT
18.54894,22,Female,Mexico,IIT
18.5462,20,Male,Mexico,IBQ
18.14374,28,Female,Mexico,NEG
18.141,22,Male,Mexico,NEG
18.8063,21,Male,Mexico,AMC
18.61465,21,Female,Mexico,ICI
19.0883,21,Female,Mexico,NEG
19.11841,19,Male,Mexico,NEG
18.6256,31,Female,Mexico,NEG
19.26078,27,Female,Mexico,AMC
18.83915,25,Female,Mexico,MC
18.67762,27,Male,Mexico,ICI
18.99521,18,Male,Mexico,ICT
18.20123,21,Female,Mexico,ICI
20.18617,23,Female,Mexico,IIT
18.67488,26,Female,Mexico,CIS
23.06092,31,Female,Mexico,MC
21.33881,25,Female,South America,MC
22.41478,22,Female,Mexico,LPS
23.09103,25,Male,Mexico,LDI
22.55441,25,Male,Mexico,IMT
22.6475,26,Male,Mexico,LAE
38.49418,29,Male,Mexico,ITC
19.05544,25,Female,Mexico,NEG
18.78713,22,Male,Mexico,NEG
18.96509,25,Male,Mexico,IIT
18.90486,34,Female,Mexico,CIS
19.44695,22,Female,Mexico,AMC
18.66667,30,Female,Mexico,CIS
19.08282,22,Male,Mexico,NEG
19.75359,29,Female,Mexico,NEG
18.86927,23,Female,Mexico,CIS
18.23135,24,Female,Mexico,NEG
22.57632,30,Female,Mexico,LAF
21.89185,27,Female,Mexico,LTM
21.65914,25,Male,Mexico,IBT
21.26489,17,Female,Mexico,IIS
21.30869,30,Male,Mexico,LAF
22.93224,23,Male,Mexico,LAE
19.63587,22,Female,Mexico,IBQ
18.78987,22,Male,Mexico,IIT
19.8987,19,Male,Mexico,ESC
18.92402,18,Male,Mexico,ICT
19.03354,27,Male,Mexico,NEG
18.65298,29,Female,Mexico,NEG
19.00068,23,Female,Mexico,NEG
19.20602,25,Female,Mexico,SLD
18.67214,24,Male,Mexico,NEG
19.00342,28,Male,Mexico,IIT
18.97878,21,Male,Mexico,CIS
20.09035,25,Male,Mexico,IIT
18.5462,22,Female,Mexico,SLD
18.41478,21,Male,Mexico,NEG
18.78166,22,Male,Mexico,ESC
18.5462,29,Male,Mexico,IIT
18.5462,31,Female,Mexico,ICI
23.14305,23,Female,Mexico,LRI
22.06434,32,Male,Mexico,LED
22.53799,21,Female,Mexico,LRI
23.07734,22,Male,Mexico,LC
21.77687,32,Female,Mexico,LAD
21.12799,26,Female,Mexico,LAD
21.79877,24,Female,Mexico,ARQ
21.7358,21,Female,Mexico,LAD
21.61533,21,Female,Mexico,IRS
21.79877,30,Male,Mexico,ITC
21.62902,30,Male,Mexico,ITC
21.67283,29,Male,Mexico,ITC
21.60164,18,Male,Mexico,IE
21.30048,26,Male,Mexico,IMT
21.62355,24,Female,Mexico,IM
23.44969,27,Male,Mexico,LEM
21.54415,19,Male,Mexico,LAF
21.60712,18,Male,Mexico,LAF
21.51129,26,Male,Mexico,LAE
21.82341,23,Female,Mexico,LAF
21.69747,26,Male,Mexico,LAE
22.31896,31,Male,Mexico,ARQ
22.21218,20,Female,Mexico,MC
18.9076,25,Male,Mexico,IBQ
18.44216,27,Female,Mexico,CIS
19.2115,18,Female,Mexico,ESC
19.96167,28,Female,Mexico,MC
18.53251,21,Female,Mexico,SLD
19.67146,23,Female,Mexico,SLD
18.43669,23,Male,Mexico,AMC
18.97878,30,Male,Mexico,IIT
18.74059,27,Female,Mexico,IBQ
19.96167,28,Female,Mexico,AMC
19.96167,28,Male,Mexico,NEG
18.51061,25,Male,Mexico,NEG
18.94593,34,Male,Mexico,NEG
20.06845,23,Female,Mexico,CIS
19.06913,24,Male,Mexico,ICI
18.57084,27,Male,Mexico,CIS
19.37029,29,Male,Mexico,NEG
18.71321,24,Female,Mexico,CIS
19.14305,30,Male,Mexico,IIT
19.42505,25,Male,Mexico,AMC
19.19507,28,Female,Mexico,IBQ
18.39836,32,Female,Mexico,NEG
21.18823,24,Male,Mexico,ARQ
24.95003,18,Male,Mexico,LRI
21.71663,29,Male,Mexico,LAD
21.94661,21,Female,Mexico,IDS
22.04791,22,Male,Mexico,INA
21.54141,27,Female,Mexico,IIS
21.42094,23,Male,Mexico,ITC
23.19233,22,Female,Mexico,IIS
21.56331,24,Male,Mexico,IIS
21.66188,22,Male,Mexico,LEM
22.09719,32,Female,Mexico,LAE
21.52225,29,Male,Mexico,LAF
18.423,32,Female,Mexico,CIS
21.8371,26,Female,Mexico,MO
22.37372,20,Female,Mexico,MC
21.72758,20,Female,Mexico,MC
26.24778,25,Male,Mexico,MC
26.1848,21,Female,Mexico,MC
21.72485,30,Female,Mexico,MC
18.76797,33,Female,Mexico,AMC
20.06023,19,Male,Mexico,IIT
18.3655,21,Female,Mexico,NEG
18.91307,20,Female,Mexico,NEG
18.16564,31,Male,Mexico,IIT
19.00342,25,Female,Mexico,NEG
19.07187,15,Male,Mexico,NEG
19.82478,20,Female,Mexico,SLD
18.11362,26,Female,Mexico,IIT
20.06571,29,Female,Mexico,SLD
22.8501,29,Male,Mexico,LC
22.42026,28,Female,Mexico,LAD
21.82341,26,Male,Mexico,ITD
23.03354,27,Female,Mexico,LDI
22.81177,23,Male,Mexico,IDM
22.15743,24,Male,Mexico,IM
21.52225,32,Male,Mexico,IIS
22.06708,25,Male,Mexico,LIT
21.94387,22,Male,Mexico,IMT
21.15811,25,Female,Mexico,IMD
22.76523,27,Male,Mexico,CPF
22.43121,34,Female,Mexico,LEM
22.39014,30,Female,Mexico,IMD
18.47228,20,Male,Mexico,IIT
18.6694,24,Male,Mexico,CIS
18.99247,30,Female,Mexico,CIS
18.6037,21,Male,Mexico,ICI
18.28611,23,Male,Mexico,NEG
19.64682,31,Male,Mexico,NEG
18.7488,24,Male,Mexico,IIT
21.43737,31,Female,Mexico,LRI
22.77344,31,Female,Mexico,LLE
23.08008,29,Male,Mexico,IIS
21.85626,21,Male,Mexico,IMT
23.03628,18,Female,Mexico,IIS
29.61807,31,Male,Mexico,IMD
22.09172,27,Male,Mexico,IMT
22.89117,27,Male,Mexico,LAE
18.48049,23,Male,Mexico,NEG
18.88296,21,Male,Mexico,NEG
19.82752,26,Male,Mexico,NEG
18.5462,36,Male,Mexico,NEG
20.05202,25,Male,Mexico,NEG
18.55715,20,Female,Mexico,CIS
18.1629,32,Female,Mexico,NEG
18.39836,35,Female,Mexico,CIS
18.51882,19,Male,Mexico,NEG
18.31622,27,Female,Mexico,IIT
19.03901,32,Male,Mexico,NEG
18.18754,26,Female,Mexico,ESC
19.08008,30,Female,Mexico,CIS
18.99247,29,Female,Mexico,IIT
18.48323,29,Male,Mexico,IIT
18.2204,30,Male,Mexico,CIS
19.55099,22,Female,Mexico,IBQ
22.36277,22,Male,Mexico,LTM
22.08624,29,Male,Mexico,LUB
21.31691,25,Female,Mexico,LDE
25.577,25,Female,Mexico,ITC
22.15469,30,Male,Mexico,LAF
23.10198,18,Male,Mexico,LAE
21.60712,28,Female,Mexico,BGB
21.89185,23,Female,Mexico,LDI
19.54004,29,Male,Mexico,CIS
20.0794,25,Male,Mexico,NEG
18.95962,23,Male,Mexico,NEG
18.98973,12,Male,Mexico,ICI
18.41752,32,Female,Mexico,AMC
19.05544,30,Male,Mexico,ICI
19.00616,21,Male,Mexico,NEG
18.35729,30,Male,Mexico,NEG
19.02259,22,Male,Mexico,IIT
18.41752,29,Male,Mexico,IIT
18.89117,37,Female,Mexico,NEG
19.28542,26,Female,Mexico,NEG
18.85832,21,Male,Mexico,ESC
21.40178,23,Male,Mexico,LED
22.44764,27,Female,Mexico,LC
22.50513,28,Male,Mexico,LAD
22.42026,22,Male,Mexico,LTM
22.33265,19,Male,Mexico,LC
22.92402,27,Male,Mexico,ARQ
23.14031,22,Female,Mexico,IBT
23.76181,27,Male,Mexico,IBT
21.40999,34,Female,Mexico,IBT
20.39151,26,Male,Mexico,IDS
22.0835,29,Male,Mexico,IDM
21.35797,31,Female,Mexico,IRS
21.12799,28,Female,Mexico,IMD
21.44559,23,Male,Mexico,IM
22.84189,32,Female,Mexico,IIS
21.8371,27,Male,Mexico,LEM
22.52704,18,Male,Mexico,BGB
21.87543,21,Male,Mexico,CPF
18.98973,28,Male,Mexico,IIT
18.1848,21,Male,Mexico,NEG
19.00616,21,Female,Mexico,IBQ
18.40657,26,Male,Mexico,IIT
18.16016,19,Female,Mexico,ICI
18.83368,22,Female,Mexico,IIT
19.99726,17,Male,Mexico,NEG
21.2512,21,Male,Mexico,LTM
21.20465,29,Female,Mexico,IBT
22.33812,17,Male,Mexico,IIS
21.41547,23,Male,South America,ITC
24.16427,23,Male,Mexico,IDM
22.00684,24,Male,Mexico,IMT
18.47228,30,Female,Mexico,CIS
18.88022,24,Female,Mexico,IIT
19.9206,21,Male,Mexico,NEG
18.86379,31,Female,Mexico,NEG
18.6037,24,Male,Mexico,IIT
18.14374,26,Female,Mexico,IIT
19.04175,21,Male,Mexico,AMC
18.48871,28,Male,Mexico,NEG
20.08487,25,Male,Mexico,ESC
20.06297,20,Male,Mexico,ESC
18.6037,29,Female,Mexico,ESC
19.25257,17,Male,Mexico,IIT
18.83915,23,Male,Mexico,IIT
